행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-18,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-19,2017-09-03,15:00,17:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-19,2017-09-03,19:00,21:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-20,2017-09-03,14:00,16:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-20,2017-09-03,18:00,20:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-22,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-23,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-24,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-25,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-26,2017-09-03,15:00,17:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-26,2017-09-03,19:00,21:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-27,2017-09-03,14:00,16:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-27,2017-09-03,18:00,20:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-29,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-30,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 8월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2017-08-30,2017-08-30,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-08-31,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-09-01,2017-09-03,19:30,21:50,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-09-02,2017-09-03,15:00,17:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-09-02,2017-09-03,19:00,21:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-02,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-02,2017-09-24,19:00,20:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-09-03,2017-09-03,14:00,16:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리아저씨,봉산문화회관 가온홀,뮤지컬,2017-09-03,2017-09-03,18:00,20:20,유료,대구MBC,㈜파워포엠,053-422-4224,,424,R석 66000원+S석 55000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-03,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-05,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-06,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-07,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 백설공주를 사랑한 난장이,봉산문화회관 가온홀,연극,2017-09-08,2017-09-09,19:30,20:50,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,전석 35000원,7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-08,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 백설공주를 사랑한 난장이,봉산문화회관 가온홀,연극,2017-09-09,2017-09-09,17:00,18:20,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,전석 35000원,7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-09,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-09,2017-09-24,19:00,20:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-10,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-12,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-13,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
중구청 주민자치 프로그램,봉산문화회관 가온홀,행사,2017-09-13,2017-09-13,14:00,17:00,무료,대구 중구청,대구중구청,053-661-2224,,424,전석 무료,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-14,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-15,2017-09-24,19:30,21:10,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-16,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-16,2017-09-24,19:00,20:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
이동원의 가을 편지,봉산문화회관 가온홀,대중음악,2017-09-16,2017-09-16,15:00,16:20,유료,문화기획 시월,문화기획 시월,,,424,전석 50000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
이동원의 가을 편지,봉산문화회관 가온홀,대중음악,2017-09-16,2017-09-16,19:30,20:50,유료,문화기획 시월,문화기획 시월,,,424,전석 50000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극망통,봉산문화회관 스페이스라온,연극,2017-09-17,2017-09-24,15:00,16:40,유료,봉산문화회관,봉산문화회관+극단백치들,053-661-3521,,90,전석 20000원,15세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
샌드아트버블쇼,봉산문화회관 가온홀,복합,2017-09-17,2017-09-17,11:00,12:00,유료,드림엔터테인먼트,드림엔터테인먼트,1666-7584,,424,전석 20000원,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,"소셜커머스, 기획사전화",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
